index,id,warehouse_block,mode_of_shipment,customer_care_calls,customer_rating,cost_of_the_product,prior_purchases,product_importance,gender,discount_offered,weight_in_gms,reached_on_time,weight_category
8115,8116,B,Ship,4,1,178,3,high,M,3,5520,1,High Weight
8116,8117,C,Ship,6,4,224,4,low,F,6,4493,0,Intermediate Weight
8117,8118,F,Ship,3,1,142,3,medium,F,10,4915,1,High Weight
8118,8119,D,Ship,4,5,163,2,medium,F,10,5529,1,High Weight
8119,8120,F,Ship,4,1,261,4,medium,F,10,4632,0,High Weight
8120,8121,A,Ship,3,4,151,3,medium,M,5,4767,1,High Weight
8121,8122,B,Ship,4,2,197,2,medium,M,3,4715,1,High Weight
8122,8123,C,Ship,6,3,155,2,medium,F,1,4182,1,Intermediate Weight
8123,8124,F,Ship,3,5,152,4,medium,M,2,4809,0,High Weight
8124,8125,D,Ship,4,5,275,6,low,M,3,5008,0,High Weight
8125,8126,F,Ship,3,1,102,4,medium,F,4,5936,1,High Weight
8126,8127,A,Ship,4,1,285,2,low,M,4,4401,0,Intermediate Weight
8127,8128,B,Ship,4,5,248,2,medium,M,10,4366,1,Intermediate Weight
8128,8129,C,Ship,3,4,274,3,low,F,7,5036,1,High Weight
8129,8130,F,Ship,4,4,104,4,low,M,6,4323,1,Intermediate Weight
8130,8131,D,Ship,5,4,176,3,medium,M,10,5456,0,High Weight
8131,8132,F,Ship,5,4,237,3,medium,F,1,4369,0,Intermediate Weight
8132,8133,A,Ship,4,4,247,2,medium,M,9,5095,0,High Weight
8133,8134,B,Ship,5,5,212,5,low,F,6,4463,0,Intermediate Weight
8134,8135,C,Ship,4,5,226,2,low,M,1,4532,0,High Weight
8135,8136,F,Ship,6,2,213,2,medium,F,7,5415,0,High Weight
8136,8137,D,Ship,4,3,177,3,low,M,1,5282,0,High Weight
8137,8138,F,Ship,4,5,235,4,medium,M,6,4633,1,High Weight
8138,8139,A,Ship,3,4,263,3,medium,F,2,5741,1,High Weight
8139,8140,B,Ship,3,3,181,3,low,F,10,5337,0,High Weight
8140,8141,C,Ship,3,2,178,2,medium,F,2,4122,0,Intermediate Weight
8141,8142,F,Ship,3,5,243,3,medium,F,4,4130,1,Intermediate Weight
8142,8143,D,Ship,3,3,230,3,medium,F,2,4742,1,High Weight
8143,8144,F,Ship,4,3,106,2,medium,F,6,5867,0,High Weight
8144,8145,A,Ship,4,5,266,3,medium,F,2,4867,0,High Weight
8145,8146,B,Ship,5,2,284,4,low,M,1,4171,1,Intermediate Weight
8146,8147,C,Ship,2,5,233,3,low,M,9,4751,1,High Weight
8147,8148,F,Ship,3,3,200,3,high,F,2,4777,1,High Weight
8148,8149,D,Ship,3,2,176,2,medium,F,1,5292,0,High Weight
8149,8150,F,Ship,5,1,279,5,medium,M,4,4405,1,Intermediate Weight
8150,8151,A,Ship,3,3,164,3,high,M,9,5070,0,High Weight
8151,8152,B,Ship,4,3,163,3,low,F,10,5002,1,High Weight
8152,8153,C,Ship,4,5,254,3,medium,F,3,4404,0,Intermediate Weight
8153,8154,F,Ship,5,4,234,3,low,F,2,4269,0,Intermediate Weight
8154,8155,D,Ship,4,1,191,3,low,F,8,4021,1,Intermediate Weight
8155,8156,F,Ship,3,3,224,3,medium,F,5,4214,1,Intermediate Weight
8156,8157,A,Ship,3,1,250,2,low,F,5,4232,0,Intermediate Weight
8157,8158,B,Ship,4,5,101,6,medium,M,8,4146,0,Intermediate Weight
8158,8159,C,Ship,3,2,227,3,medium,M,6,5058,0,High Weight
8159,8160,F,Ship,3,1,173,2,medium,F,4,5521,0,High Weight
8160,8161,D,Ship,4,3,209,5,medium,M,6,4384,0,Intermediate Weight
8161,8162,F,Ship,3,5,241,3,low,F,4,4132,0,Intermediate Weight
8162,8163,A,Ship,5,5,257,3,medium,F,9,5972,0,High Weight
8163,8164,B,Ship,5,1,146,3,high,F,3,4345,1,Intermediate Weight
8164,8165,C,Ship,2,3,129,5,medium,M,3,5444,1,High Weight
8165,8166,F,Ship,3,4,285,3,low,M,9,4768,1,High Weight
8166,8167,D,Ship,3,1,133,3,low,F,5,5213,1,High Weight
8167,8168,F,Ship,4,2,185,3,low,M,1,4786,0,High Weight
8168,8169,A,Ship,5,5,193,4,medium,M,8,5714,0,High Weight
8169,8170,B,Ship,5,4,228,6,medium,M,5,4974,1,High Weight
8170,8171,C,Ship,3,3,179,2,low,M,5,5058,0,High Weight
8171,8172,F,Ship,4,2,224,3,low,F,9,4896,0,High Weight
8172,8173,D,Ship,3,2,279,6,medium,M,1,5855,0,High Weight
8173,8174,F,Ship,4,2,181,3,medium,M,4,5717,0,High Weight
8174,8175,A,Ship,5,5,198,2,medium,M,9,4526,0,High Weight
8175,8176,B,Ship,3,5,193,3,medium,F,4,5817,0,High Weight
8176,8177,C,Ship,5,4,184,3,low,F,1,4208,1,Intermediate Weight
8177,8178,F,Ship,5,2,139,3,low,M,9,5920,0,High Weight
8178,8179,D,Ship,5,3,210,3,low,M,5,4560,1,High Weight
8179,8180,F,Ship,4,3,225,2,low,M,2,4520,1,High Weight
8180,8181,A,Ship,3,1,189,2,low,F,5,4738,0,High Weight
8181,8182,B,Ship,4,5,164,4,low,F,4,5736,0,High Weight
8182,8183,C,Ship,3,5,196,3,low,M,1,5303,1,High Weight
8183,8184,F,Ship,5,3,246,2,medium,F,1,4533,0,High Weight
8184,8185,D,Ship,4,4,188,4,low,F,10,4571,1,High Weight
8185,8186,F,Ship,3,3,250,2,medium,F,4,4380,0,Intermediate Weight
8186,8187,A,Ship,4,2,156,4,medium,F,2,5795,1,High Weight
8187,8188,B,Ship,3,1,218,4,low,M,6,5480,1,High Weight
8188,8189,C,Ship,5,5,172,2,low,M,5,5791,0,High Weight
8189,8190,F,Ship,3,1,259,2,low,F,3,4380,0,Intermediate Weight
8190,8191,D,Ship,3,3,231,3,medium,F,9,4623,1,High Weight
8191,8192,F,Ship,5,2,224,3,high,M,4,4271,0,Intermediate Weight
8192,8193,A,Ship,4,5,201,3,low,M,7,4048,0,Intermediate Weight
8193,8194,B,Road,4,2,189,2,medium,M,5,4374,0,Intermediate Weight
8194,8195,C,Road,5,4,265,3,medium,M,10,4565,0,High Weight
8195,8196,F,Road,3,5,147,3,medium,M,5,5357,1,High Weight
8196,8197,D,Road,4,4,195,3,low,F,6,5783,0,High Weight
8197,8198,F,Road,4,5,216,3,medium,F,7,5891,0,High Weight
8198,8199,A,Road,4,2,148,2,low,M,5,4031,0,Intermediate Weight
8199,8200,B,Road,5,4,180,4,medium,F,7,4200,1,Intermediate Weight
8200,8201,C,Road,3,3,169,3,low,F,7,5976,0,High Weight
8201,8202,F,Road,3,4,200,3,low,F,7,5400,0,High Weight
8202,8203,D,Road,3,3,255,2,low,F,10,5632,0,High Weight
8203,8204,F,Road,4,3,238,2,low,F,1,4051,0,Intermediate Weight
8204,8205,A,Road,3,4,163,3,medium,M,5,5088,1,High Weight
8205,8206,B,Road,4,5,177,3,medium,M,7,4031,1,Intermediate Weight
8206,8207,C,Road,4,5,206,3,medium,M,5,5785,1,High Weight
8207,8208,F,Road,3,4,175,3,low,F,2,5272,0,High Weight
8208,8209,D,Road,5,5,247,2,medium,M,5,4250,0,Intermediate Weight
8209,8210,F,Road,4,3,152,4,medium,F,4,5809,0,High Weight
8210,8211,A,Road,4,4,162,3,low,F,8,5394,0,High Weight
8211,8212,B,Road,3,4,206,3,medium,F,5,5915,0,High Weight
8212,8213,C,Road,3,4,186,4,low,F,6,5540,0,High Weight
8213,8214,F,Road,4,5,179,3,low,F,4,4487,0,Intermediate Weight
8214,8215,D,Road,3,5,172,3,medium,F,7,4929,0,High Weight
8215,8216,F,Flight,3,3,158,2,medium,M,7,4865,0,High Weight
8216,8217,A,Flight,6,5,143,5,high,M,9,4060,0,Intermediate Weight
8217,8218,B,Flight,5,3,171,3,medium,F,7,4994,0,High Weight
8218,8219,C,Flight,4,2,175,3,high,M,4,4426,0,Intermediate Weight
8219,8220,F,Flight,4,5,173,3,medium,F,8,4040,1,Intermediate Weight
8220,8221,D,Flight,4,4,268,3,medium,M,10,4531,0,High Weight
8221,8222,F,Flight,4,5,232,3,low,F,8,5923,0,High Weight
8222,8223,A,Flight,4,2,203,4,medium,F,9,4217,0,Intermediate Weight
8223,8224,B,Flight,3,4,140,3,low,M,3,5300,0,High Weight
8224,8225,C,Flight,3,4,138,3,medium,F,10,4327,1,Intermediate Weight
8225,8226,F,Flight,5,1,262,3,medium,M,9,5146,0,High Weight
8226,8227,D,Flight,4,1,245,3,low,F,9,4024,1,Intermediate Weight
8227,8228,F,Flight,3,4,224,3,low,F,10,4806,1,High Weight
8228,8229,A,Flight,3,4,186,2,low,F,4,4585,0,High Weight
8229,8230,B,Flight,4,2,282,4,medium,M,5,5422,1,High Weight
8230,8231,C,Flight,5,1,266,3,low,M,8,4786,1,High Weight
8231,8232,F,Flight,4,2,256,4,low,F,7,5571,0,High Weight
8232,8233,D,Flight,3,3,155,3,medium,F,7,5464,0,High Weight
8233,8234,F,Flight,2,4,142,3,high,M,2,5700,0,High Weight
8234,8235,A,Flight,6,3,229,8,medium,M,6,4600,0,High Weight
8235,8236,B,Flight,4,3,211,8,medium,F,6,5583,0,High Weight
8236,8237,C,Flight,5,1,264,6,high,F,4,5337,0,High Weight
8237,8238,F,Ship,6,1,217,4,medium,M,3,5571,0,High Weight
8238,8239,D,Ship,5,3,145,3,low,M,3,4077,1,Intermediate Weight
8239,8240,F,Ship,3,2,185,4,low,M,6,5854,0,High Weight
8240,8241,A,Ship,4,4,221,10,high,M,6,5582,1,High Weight
8241,8242,B,Ship,4,5,208,3,low,F,8,4632,0,High Weight
8242,8243,C,Ship,4,5,260,2,medium,M,2,5368,0,High Weight
8243,8244,F,Ship,4,4,177,7,low,F,3,5646,1,High Weight
8244,8245,D,Ship,4,1,144,4,low,F,10,4175,0,Intermediate Weight
8245,8246,F,Ship,3,5,174,2,low,F,4,5692,0,High Weight
8246,8247,A,Ship,3,2,215,4,high,M,1,4158,0,Intermediate Weight
8247,8248,B,Ship,4,5,270,10,medium,M,9,5085,1,High Weight
8248,8249,C,Ship,3,4,209,2,high,M,10,4540,0,High Weight
8249,8250,F,Ship,5,1,103,5,low,F,10,5413,1,High Weight
8250,8251,D,Ship,5,1,184,3,low,F,10,4674,1,High Weight
8251,8252,F,Ship,5,3,226,2,high,F,6,5033,0,High Weight
8252,8253,A,Ship,5,2,158,3,low,M,4,4324,0,Intermediate Weight
8253,8254,B,Ship,3,2,274,2,high,M,2,5029,0,High Weight
8254,8255,C,Ship,3,4,245,3,medium,F,7,5429,0,High Weight
8255,8256,F,Ship,5,3,254,6,low,M,8,1932,0,Medium Weight
8256,8257,D,Ship,5,3,252,5,low,M,2,1312,1,Below Medium
8257,8258,F,Ship,6,4,254,4,low,M,2,1174,0,Below Medium
8258,8259,A,Ship,4,3,263,5,low,F,10,1762,0,Medium Weight
8259,8260,B,Ship,5,1,256,5,low,F,5,1970,0,Medium Weight
8260,8261,C,Ship,6,5,264,4,medium,F,9,1922,1,Medium Weight
8261,8262,F,Ship,4,2,237,5,low,M,6,1734,1,Medium Weight
8262,8263,D,Ship,4,1,226,5,medium,F,2,1912,0,Medium Weight
8263,8264,F,Ship,7,1,289,4,low,F,4,1543,1,Medium Weight
8264,8265,A,Ship,7,1,281,4,low,F,9,1235,0,Below Medium
8265,8266,B,Ship,5,5,258,5,low,M,6,1068,1,Below Medium
8266,8267,C,Ship,6,4,263,4,low,M,3,1276,0,Below Medium
8267,8268,F,Ship,5,3,245,5,low,F,1,1605,0,Medium Weight
8268,8269,D,Ship,7,3,296,4,medium,F,7,1427,0,Below Medium
8269,8270,F,Ship,7,4,286,4,low,M,3,1262,1,Below Medium
8270,8271,A,Ship,6,3,252,2,low,M,6,1470,1,Below Medium
8271,8272,B,Ship,6,5,301,4,low,F,4,1707,1,Medium Weight
8272,8273,C,Ship,7,4,290,4,low,F,10,1886,1,Medium Weight
8273,8274,F,Ship,7,2,247,4,medium,F,9,1096,1,Below Medium
8274,8275,D,Ship,3,1,138,3,medium,F,2,4766,1,High Weight
8275,8276,F,Ship,5,4,262,3,medium,F,6,4428,0,Intermediate Weight
8276,8277,A,Ship,4,2,245,3,low,F,5,5226,0,High Weight
8277,8278,B,Ship,3,1,224,3,low,F,1,4862,1,High Weight
8278,8279,C,Ship,3,1,186,2,low,F,1,5054,1,High Weight
8279,8280,F,Ship,4,1,282,4,medium,M,10,5065,0,High Weight
8280,8281,D,Ship,5,4,266,3,low,M,2,5260,1,High Weight
8281,8282,F,Ship,4,5,256,4,low,F,8,5244,1,High Weight
8282,8283,A,Ship,3,1,155,3,medium,F,7,5709,0,High Weight
8283,8284,B,Ship,2,5,142,3,high,M,10,5174,0,High Weight
8284,8285,C,Ship,6,5,229,8,medium,F,2,4271,1,Intermediate Weight
8285,8286,F,Ship,4,3,211,8,medium,F,3,4550,0,High Weight
8286,8287,D,Ship,5,5,264,6,high,M,8,4644,1,High Weight
8287,8288,F,Ship,6,4,217,4,medium,F,4,4247,1,Intermediate Weight
8288,8289,A,Ship,5,4,145,3,low,M,2,4492,1,Intermediate Weight
8289,8290,B,Ship,3,5,185,4,low,M,9,5704,0,High Weight
8290,8291,C,Ship,4,5,221,10,high,M,9,4646,0,High Weight
8291,8292,F,Ship,4,2,208,3,low,M,8,4342,0,Intermediate Weight
8292,8293,D,Ship,4,4,260,2,medium,M,6,4474,0,Intermediate Weight
8293,8294,F,Ship,4,5,177,7,low,F,2,4299,0,Intermediate Weight
8294,8295,A,Ship,4,1,144,4,low,M,8,4970,0,High Weight
8295,8296,B,Ship,3,3,174,2,low,F,1,5556,0,High Weight
8296,8297,C,Ship,3,2,215,4,high,M,2,4673,1,High Weight
8297,8298,F,Ship,4,1,270,10,medium,F,5,5494,1,High Weight
8298,8299,D,Ship,3,4,209,2,high,F,5,4363,0,Intermediate Weight
8299,8300,F,Ship,5,1,103,5,low,M,3,4966,0,High Weight
8300,8301,A,Ship,5,2,184,3,low,F,4,4552,0,High Weight
8301,8302,B,Ship,5,3,226,2,high,F,2,4219,0,Intermediate Weight
8302,8303,C,Ship,5,4,158,3,low,F,10,4670,1,High Weight
8303,8304,F,Ship,3,1,274,2,high,M,2,4352,0,Intermediate Weight
8304,8305,D,Ship,3,2,245,3,medium,F,7,4121,0,Intermediate Weight
8305,8306,F,Ship,5,4,254,6,low,M,4,1850,1,Medium Weight
8306,8307,A,Ship,5,4,252,5,low,M,9,1133,1,Below Medium
8307,8308,B,Ship,6,2,254,4,low,F,9,1626,0,Medium Weight
8308,8309,C,Ship,4,1,263,5,low,M,3,1777,0,Medium Weight
8309,8310,F,Ship,5,5,256,5,low,F,10,1333,1,Below Medium
8310,8311,D,Ship,6,3,264,4,medium,M,5,1397,0,Below Medium
8311,8312,F,Ship,4,1,237,5,low,F,5,1041,0,Below Medium
8312,8313,A,Ship,4,1,226,5,medium,M,6,1723,0,Medium Weight
8313,8314,B,Ship,7,4,289,4,low,M,1,1657,0,Medium Weight
8314,8315,C,Ship,7,2,281,4,low,F,6,1118,1,Below Medium
8315,8316,F,Ship,5,5,258,5,low,F,10,1719,1,Medium Weight
8316,8317,D,Ship,6,5,263,4,low,M,10,1669,0,Medium Weight
8317,8318,F,Ship,5,3,245,5,low,F,10,1112,0,Below Medium
8318,8319,A,Ship,7,3,296,4,medium,F,2,1304,1,Below Medium
8319,8320,B,Ship,7,3,286,4,low,M,2,1712,1,Medium Weight
8320,8321,C,Ship,6,5,299,4,low,F,1,1629,1,Medium Weight
8321,8322,F,Ship,6,4,253,4,medium,M,10,1248,0,Below Medium
8322,8323,D,Ship,7,5,269,4,medium,F,9,1835,0,Medium Weight
8323,8324,F,Ship,5,1,267,5,medium,F,3,1194,1,Below Medium
8324,8325,A,Ship,5,4,226,5,medium,F,4,1518,0,Medium Weight
8325,8326,B,Ship,6,4,278,4,low,M,3,1141,1,Below Medium
8326,8327,C,Ship,4,4,232,5,medium,M,2,1386,0,Below Medium
8327,8328,F,Ship,6,4,287,4,low,F,5,1972,1,Medium Weight
8328,8329,D,Ship,4,2,228,5,low,M,6,1718,0,Medium Weight
8329,8330,F,Ship,5,1,232,5,low,M,4,1776,0,Medium Weight
8330,8331,A,Road,6,5,308,4,low,M,8,1569,1,Medium Weight
8331,8332,B,Road,7,5,287,4,low,F,8,1748,0,Medium Weight
8332,8333,C,Road,6,3,246,4,medium,F,8,1741,0,Medium Weight
8333,8334,F,Road,4,1,262,6,low,M,1,1627,1,Medium Weight
8334,8335,D,Road,6,4,275,4,low,M,10,1005,0,Below Medium
8335,8336,F,Road,5,4,236,5,medium,F,2,1664,1,Medium Weight
8336,8337,A,Road,5,2,221,6,medium,M,2,1781,1,Medium Weight
8337,8338,B,Road,5,4,271,5,low,M,4,1320,0,Below Medium
8338,8339,C,Road,4,4,229,5,low,M,9,1361,0,Below Medium
8339,8340,F,Road,5,1,291,4,low,F,3,1663,1,Medium Weight
8340,8341,D,Road,5,5,261,6,medium,F,1,1082,0,Below Medium
8341,8342,F,Road,6,4,285,4,medium,F,10,1422,0,Below Medium
8342,8343,A,Road,6,4,262,5,low,M,9,1369,0,Below Medium
8343,8344,B,Road,4,5,219,5,low,M,2,1260,0,Below Medium
8344,8345,C,Road,6,1,302,4,low,F,1,1622,1,Medium Weight
8345,8346,F,Road,4,4,269,5,medium,F,2,1473,0,Below Medium
8346,8347,D,Road,5,4,260,5,low,M,10,1708,1,Medium Weight
8347,8348,F,Road,7,2,297,4,low,F,7,1383,1,Below Medium
8348,8349,A,Road,6,1,278,4,medium,M,6,1576,0,Medium Weight
8349,8350,B,Road,5,3,265,5,low,F,3,1005,1,Below Medium
8350,8351,C,Road,6,2,286,4,low,F,5,1248,1,Below Medium
8351,8352,F,Road,6,2,248,4,low,F,10,1563,1,Medium Weight
8352,8353,D,Flight,6,5,302,4,low,F,7,1592,0,Medium Weight
8353,8354,F,Flight,6,1,272,4,low,F,2,1018,0,Below Medium
8354,8355,A,Flight,6,4,279,4,low,F,10,1462,1,Below Medium
8355,8356,B,Flight,4,2,255,5,medium,M,2,1255,0,Below Medium
8356,8357,C,Flight,5,4,245,5,medium,F,4,1771,1,Medium Weight
8357,8358,F,Flight,4,5,247,5,medium,M,6,1737,0,Medium Weight
8358,8359,D,Flight,6,4,275,4,medium,F,5,1989,0,Medium Weight
8359,8360,F,Flight,6,3,255,4,medium,F,8,1805,0,Medium Weight
8360,8361,A,Flight,6,2,243,4,high,M,2,1665,1,Medium Weight
8361,8362,B,Flight,4,1,234,6,low,M,7,1711,0,Medium Weight
8362,8363,C,Flight,5,2,276,6,medium,F,6,1043,0,Below Medium
8363,8364,F,Flight,5,1,228,5,low,F,7,1818,0,Medium Weight
8364,8365,D,Flight,5,5,232,6,low,M,2,1550,1,Medium Weight
8365,8366,F,Flight,5,1,248,4,low,F,6,1944,1,Medium Weight
8366,8367,A,Flight,5,4,136,4,low,M,9,5469,0,High Weight
8367,8368,B,Flight,4,3,240,3,low,F,8,4423,0,Intermediate Weight
8368,8369,C,Flight,4,4,147,3,medium,M,9,4534,1,High Weight
8369,8370,F,Flight,4,1,222,2,low,F,10,4714,1,High Weight
8370,8371,D,Flight,3,3,163,3,medium,M,5,5362,0,High Weight
8371,8372,F,Flight,5,4,254,3,low,F,4,5611,1,High Weight
8372,8373,A,Flight,4,2,246,3,medium,M,1,5113,0,High Weight
8373,8374,B,Flight,2,1,168,4,low,M,6,4800,0,High Weight
8374,8375,C,Ship,4,1,145,3,medium,M,8,4915,0,High Weight
8375,8376,F,Ship,5,2,224,2,medium,M,8,4047,1,Intermediate Weight
8376,8377,D,Ship,4,5,248,4,low,F,2,4427,0,Intermediate Weight
8377,8378,F,Ship,3,3,212,2,low,M,2,5125,0,High Weight
8378,8379,A,Ship,5,5,268,3,low,F,8,5480,0,High Weight
8379,8380,B,Ship,4,1,200,3,medium,F,5,4120,1,Intermediate Weight
8380,8381,C,Ship,5,2,246,3,low,F,9,5795,0,High Weight
8381,8382,F,Ship,4,3,142,3,medium,M,1,4900,0,High Weight
8382,8383,D,Ship,4,3,173,4,low,M,9,5672,0,High Weight
8383,8384,F,Ship,5,3,156,4,medium,F,8,5868,0,High Weight
8384,8385,A,Ship,3,1,223,2,low,M,8,5719,1,High Weight
8385,8386,B,Ship,4,5,231,3,low,F,4,5174,1,High Weight
8386,8387,C,Ship,2,4,264,3,low,F,1,5437,1,High Weight
8387,8388,F,Ship,4,4,175,5,low,M,10,4498,1,Intermediate Weight
8388,8389,D,Ship,2,4,149,5,medium,F,7,5541,0,High Weight
8389,8390,F,Ship,3,1,226,2,low,M,7,4703,0,High Weight
8390,8391,A,Ship,3,1,133,3,medium,F,5,4538,0,High Weight
8391,8392,B,Ship,5,2,190,2,low,M,1,5005,0,High Weight
8392,8393,C,Ship,3,5,238,2,high,M,5,4052,0,Intermediate Weight
8393,8394,F,Ship,6,4,152,3,low,M,10,4376,1,Intermediate Weight
8394,8395,D,Ship,3,4,249,3,high,F,10,5629,1,High Weight
8395,8396,F,Ship,4,3,181,2,low,F,4,5622,1,High Weight
8396,8397,A,Ship,3,3,239,2,medium,F,2,5625,0,High Weight
8397,8398,B,Ship,3,1,167,3,medium,M,10,4341,1,Intermediate Weight
8398,8399,C,Ship,3,5,246,3,medium,M,1,5650,1,High Weight
8399,8400,F,Ship,5,1,139,3,medium,F,1,5953,1,High Weight
8400,8401,D,Ship,5,1,150,4,low,F,1,5098,0,High Weight
8401,8402,F,Ship,3,3,151,3,medium,F,1,5297,0,High Weight
8402,8403,A,Ship,4,1,186,3,low,F,6,4758,0,High Weight
8403,8404,B,Ship,3,4,250,3,low,M,6,5565,0,High Weight
8404,8405,C,Ship,4,1,162,3,medium,M,6,4343,1,Intermediate Weight
8405,8406,F,Ship,5,3,135,3,medium,F,5,4484,0,Intermediate Weight
8406,8407,D,Ship,3,1,238,2,medium,M,5,4355,1,Intermediate Weight
8407,8408,F,Ship,6,5,167,2,low,M,10,4013,1,Intermediate Weight
8408,8409,A,Ship,4,1,269,5,medium,M,3,4534,1,High Weight
8409,8410,B,Ship,4,2,187,2,medium,M,7,4470,1,Intermediate Weight
8410,8411,C,Ship,3,3,241,2,high,M,2,4836,1,High Weight
8411,8412,F,Ship,3,2,168,3,medium,M,10,4979,1,High Weight
8412,8413,D,Ship,4,4,273,2,low,M,1,5759,1,High Weight
8413,8414,F,Ship,4,3,257,3,low,M,8,4447,1,Intermediate Weight
8414,8415,A,Ship,5,1,205,2,low,F,3,5682,1,High Weight
8415,8416,B,Ship,4,1,260,5,low,M,1,5559,1,High Weight
8416,8417,C,Ship,2,1,207,3,medium,F,10,5394,0,High Weight
8417,8418,F,Ship,3,1,202,2,medium,M,7,4598,0,High Weight
8418,8419,D,Ship,5,1,224,3,low,M,7,5870,1,High Weight
8419,8420,F,Ship,5,1,193,2,low,M,8,5184,0,High Weight
8420,8421,A,Ship,5,3,199,3,low,F,3,4885,1,High Weight
8421,8422,B,Ship,4,3,187,4,low,M,9,5699,1,High Weight
8422,8423,C,Ship,5,2,208,3,low,M,6,4744,1,High Weight
8423,8424,F,Ship,3,5,228,2,medium,F,3,5208,0,High Weight
8424,8425,D,Ship,3,3,160,4,medium,F,7,5147,0,High Weight
8425,8426,F,Ship,3,1,195,3,medium,F,3,5961,0,High Weight
8426,8427,A,Ship,3,4,240,2,medium,F,2,5661,0,High Weight
8427,8428,B,Ship,2,2,271,4,medium,M,9,4066,0,Intermediate Weight
8428,8429,C,Ship,4,1,236,3,low,F,8,4114,0,Intermediate Weight
8429,8430,F,Ship,3,2,199,4,medium,F,1,5660,0,High Weight
8430,8431,D,Ship,3,1,246,2,low,F,9,4947,0,High Weight
8431,8432,F,Ship,3,1,250,4,low,F,8,4028,1,Intermediate Weight
8432,8433,A,Ship,4,1,188,2,low,M,10,5085,1,High Weight
8433,8434,B,Ship,3,2,256,3,low,M,1,4932,0,High Weight
8434,8435,C,Ship,3,5,147,3,medium,M,8,5272,1,High Weight
8435,8436,F,Ship,3,3,234,3,low,F,6,5652,0,High Weight
8436,8437,D,Ship,3,1,247,4,low,F,8,5376,1,High Weight
8437,8438,F,Ship,5,1,267,4,low,M,5,5792,0,High Weight
8438,8439,A,Ship,6,5,246,5,high,F,3,4660,1,High Weight
8439,8440,B,Ship,4,1,284,4,low,F,4,4795,1,High Weight
8440,8441,C,Ship,3,3,142,6,medium,F,2,5748,1,High Weight
8441,8442,F,Ship,3,1,132,2,medium,M,2,4129,0,Intermediate Weight
8442,8443,D,Ship,3,5,252,2,high,M,4,4098,1,Intermediate Weight
8443,8444,F,Ship,4,1,243,3,high,F,5,5989,0,High Weight
8444,8445,A,Ship,6,4,281,3,low,F,7,5180,0,High Weight
8445,8446,B,Ship,3,5,142,2,low,M,6,5974,1,High Weight
8446,8447,C,Ship,3,1,209,2,low,F,2,4855,0,High Weight
8447,8448,F,Ship,3,3,157,4,medium,F,7,4487,1,Intermediate Weight
8448,8449,D,Ship,5,1,267,3,low,M,7,5789,1,High Weight
8449,8450,F,Ship,5,5,177,5,low,F,1,4379,1,Intermediate Weight
8450,8451,A,Ship,4,3,214,2,medium,F,6,4345,0,Intermediate Weight
8451,8452,B,Ship,4,3,247,3,low,F,4,4962,1,High Weight
8452,8453,C,Ship,3,1,268,4,low,M,10,5226,1,High Weight
8453,8454,F,Ship,5,3,242,3,medium,F,6,5013,1,High Weight
8454,8455,D,Ship,2,4,176,3,low,M,1,4509,0,High Weight
8455,8456,F,Ship,5,5,231,3,medium,F,10,5361,0,High Weight
8456,8457,A,Ship,3,5,124,2,medium,M,1,5709,1,High Weight
8457,8458,B,Ship,3,2,179,3,low,M,4,4102,1,Intermediate Weight
8458,8459,C,Ship,4,3,207,3,low,F,7,4220,1,Intermediate Weight
8459,8460,F,Ship,4,2,128,3,medium,M,7,5675,1,High Weight
8460,8461,D,Ship,3,5,167,2,medium,F,8,5083,0,High Weight
8461,8462,F,Ship,3,2,243,4,medium,M,5,4670,1,High Weight
8462,8463,A,Ship,4,5,252,4,low,F,6,4983,0,High Weight
8463,8464,B,Ship,4,1,202,2,medium,M,10,5428,1,High Weight
8464,8465,C,Ship,4,3,241,2,medium,M,3,4636,1,High Weight
8465,8466,F,Ship,4,5,182,2,medium,F,10,5098,1,High Weight
8466,8467,D,Ship,2,2,156,3,low,F,5,5628,1,High Weight
8467,8468,F,Road,4,4,266,3,low,F,6,5758,1,High Weight
8468,8469,A,Road,4,1,228,3,low,F,9,4678,0,High Weight
8469,8470,B,Road,4,5,210,4,low,M,3,5432,1,High Weight
8470,8471,C,Road,3,5,135,2,medium,M,7,5331,0,High Weight
8471,8472,F,Road,4,5,248,2,medium,M,4,4789,1,High Weight
8472,8473,D,Road,3,3,227,3,medium,M,3,5644,0,High Weight
8473,8474,F,Road,3,2,257,3,medium,M,2,5486,1,High Weight
8474,8475,A,Road,4,5,199,3,low,M,2,4462,0,Intermediate Weight
8475,8476,B,Road,4,3,232,2,low,M,1,5398,0,High Weight
8476,8477,C,Road,5,1,258,6,low,F,7,4344,0,Intermediate Weight
8477,8478,F,Road,5,1,268,3,medium,F,5,5663,0,High Weight
8478,8479,D,Road,3,4,260,5,low,M,2,4461,0,Intermediate Weight
8479,8480,F,Road,4,2,190,2,medium,F,1,4020,1,Intermediate Weight
8480,8481,A,Road,5,5,176,3,medium,F,8,5335,1,High Weight
8481,8482,B,Road,3,2,227,2,low,M,10,5401,0,High Weight
8482,8483,C,Road,6,4,150,5,medium,F,8,4709,0,High Weight
8483,8484,F,Road,3,2,160,2,high,M,4,4376,0,Intermediate Weight
8484,8485,D,Road,6,3,113,2,medium,F,4,5130,1,High Weight
8485,8486,F,Road,5,1,145,3,low,F,5,5019,0,High Weight
